order_id,customer_id,product_id,order_date,quantity,discount_pct,sales_amount,cost_amount,profit,order_status,month,month_name,year
O01685,C0035,P013,2025-06-18,3,0.15,892.12,688.44,203.68,Delivered,6,June,2025
O01686,C0216,P017,2025-01-10,11,0.15,1037.38,903.43,133.95,Delivered,1,January,2025
O01687,C0065,P036,2025-05-02,12,0.0,783.84,639.12,144.72,Delivered,5,May,2025
O01688,C0008,P033,2025-05-25,8,0.05,4190.18,2684.96,1505.22,Delivered,5,May,2025
O01689,C0076,P001,2025-08-11,2,0.05,448.67,287.98,160.69,Delivered,8,August,2025
O01690,C0174,P015,2025-09-14,11,0.0,886.6,517.33,369.27,Delivered,9,September,2025
O01691,C0047,P013,2025-09-25,8,0.05,2658.86,1835.84,823.02,Delivered,9,September,2025
O01692,C0015,P017,2025-12-25,13,0.0,1442.35,1067.69,374.66,Cancelled,12,December,2025
O01693,C0147,P024,2025-01-04,11,0.1,4276.7,3829.1,447.6,Cancelled,1,January,2025
O01694,C0026,P008,2025-12-20,5,0.2,380.68,369.05,11.63,Delivered,12,December,2025
O01695,C0093,P050,2025-04-16,2,0.0,575.38,383.58,191.8,Delivered,4,April,2025
O01696,C0232,P027,2025-03-26,7,0.15,1899.95,1400.21,499.74,Delivered,3,March,2025
O01697,C0021,P045,2025-08-02,14,0.15,6518.11,5196.66,1321.45,Delivered,8,August,2025
O01698,C0038,P023,2025-05-01,2,0.0,1021.42,629.28,392.14,Delivered,5,May,2025
O01699,C0276,P046,2025-05-12,14,0.2,4484.03,4307.94,176.09,Delivered,5,May,2025
O01700,C0157,P008,2025-12-04,6,0.1,513.92,442.86,71.06,Delivered,12,December,2025
O01701,C0179,P008,2025-07-16,10,0.05,904.12,738.1,166.02,Delivered,7,July,2025
O01702,C0132,P026,2025-01-19,3,0.15,746.74,676.26,70.48,Delivered,1,January,2025
O01703,C0028,P047,2025-05-10,9,0.05,2870.15,2225.7,644.45,Delivered,5,May,2025
O01704,C0260,P013,2025-01-12,3,0.15,892.12,688.44,203.68,Delivered,1,January,2025
O01705,C0076,P039,2025-03-22,11,0.0,5220.93,4210.58,1010.35,Delivered,3,March,2025
O01706,C0067,P037,2025-11-26,15,0.15,6018.25,5099.7,918.55,Cancelled,11,November,2025
O01707,C0194,P049,2025-12-20,12,0.1,7282.66,4773.72,2508.94,Delivered,12,December,2025
O01708,C0162,P028,2025-09-19,12,0.1,2189.7,2079.24,110.46,Cancelled,9,September,2025
O01709,C0257,P025,2025-05-05,3,0.0,1115.7,834.45,281.25,Delivered,5,May,2025
O01710,C0072,P016,2025-11-03,5,0.15,1090.38,840.3,250.08,Delivered,11,November,2025
O01711,C0087,P002,2025-09-24,7,0.15,2960.66,2464.21,496.45,Delivered,9,September,2025
O01712,C0262,P018,2025-05-20,14,0.1,807.16,727.02,80.14,Delivered,5,May,2025
O01713,C0214,P017,2025-11-25,8,0.1,798.84,657.04,141.8,Delivered,11,November,2025
O01714,C0153,P030,2025-01-02,12,0.1,6562.51,4536.12,2026.39,Delivered,1,January,2025
O01715,C0210,P039,2025-01-08,11,0.2,4176.74,4210.58,-33.84,Delivered,1,January,2025
O01716,C0061,P013,2025-09-07,7,0.1,2204.06,1606.36,597.7,Delivered,9,September,2025
O01717,C0268,P032,2025-05-19,9,0.15,806.92,700.47,106.45,Delivered,5,May,2025
O01718,C0262,P050,2025-05-04,5,0.15,1222.68,958.95,263.73,Cancelled,5,May,2025
O01719,C0218,P029,2025-11-05,10,0.1,5640.21,4200.5,1439.71,Delivered,11,November,2025
O01720,C0283,P046,2025-08-16,11,0.0,4403.96,3384.81,1019.15,Delivered,8,August,2025
O01721,C0136,P030,2025-01-10,15,0.1,8203.14,5670.15,2532.99,Delivered,1,January,2025
O01722,C0093,P018,2025-07-31,3,0.15,163.35,155.79,7.56,Cancelled,7,July,2025
O01723,C0109,P013,2025-04-22,6,0.0,2099.1,1376.88,722.22,Cancelled,4,April,2025
O01724,C0241,P043,2025-01-08,5,0.1,652.95,472.75,180.2,Delivered,1,January,2025
O01725,C0142,P021,2025-10-19,12,0.15,5536.05,4430.4,1105.65,Delivered,10,October,2025
O01726,C0291,P030,2025-12-28,4,0.05,2309.03,1512.04,796.99,Delivered,12,December,2025
O01727,C0237,P021,2025-09-10,12,0.1,5861.7,4430.4,1431.3,Returned,9,September,2025
O01728,C0177,P048,2025-01-14,2,0.0,446.94,355.0,91.94,Delivered,1,January,2025
O01729,C0141,P017,2025-08-28,7,0.0,776.65,574.91,201.74,Cancelled,8,August,2025
O01730,C0189,P040,2025-08-30,13,0.15,1200.8,1097.2,103.6,Delivered,8,August,2025
O01731,C0049,P019,2025-12-08,5,0.0,3624.7,2228.65,1396.05,Delivered,12,December,2025
O01732,C0190,P015,2025-05-29,4,0.05,306.28,188.12,118.16,Cancelled,5,May,2025
O01733,C0136,P009,2025-08-24,12,0.2,4615.2,3414.12,1201.08,Delivered,8,August,2025
O01734,C0043,P010,2025-11-02,14,0.05,2710.94,2067.38,643.56,Delivered,11,November,2025
O01735,C0090,P044,2025-06-16,8,0.25,891.06,758.48,132.58,Delivered,6,June,2025
O01736,C0295,P031,2025-01-20,9,0.25,4922.91,3916.26,1006.65,Cancelled,1,January,2025
O01737,C0245,P023,2025-08-04,9,0.05,4366.57,2831.76,1534.81,Delivered,8,August,2025
O01738,C0192,P030,2025-12-09,3,0.0,1822.92,1134.03,688.89,Delivered,12,December,2025
O01739,C0106,P033,2025-05-15,3,0.15,1405.92,1006.86,399.06,Delivered,5,May,2025
O01740,C0233,P009,2025-05-09,5,0.1,2163.38,1422.55,740.83,Delivered,5,May,2025
O01741,C0265,P047,2025-10-21,5,0.0,1678.45,1236.5,441.95,Delivered,10,October,2025
O01742,C0037,P001,2025-09-03,10,0.15,2007.19,1439.9,567.29,Delivered,9,September,2025
O01743,C0041,P044,2025-07-08,2,0.0,297.02,189.62,107.4,Delivered,7,July,2025
O01744,C0017,P035,2025-02-13,1,0.2,135.31,102.02,33.29,Delivered,2,February,2025
O01745,C0277,P011,2025-03-27,8,0.0,3212.4,2176.24,1036.16,Returned,3,March,2025
O01746,C0059,P034,2025-02-13,3,0.0,1546.47,1271.37,275.1,Delivered,2,February,2025
O01747,C0183,P016,2025-11-26,1,0.0,256.56,168.06,88.5,Delivered,11,November,2025
O01748,C0041,P009,2025-05-25,1,0.25,360.56,284.51,76.05,Cancelled,5,May,2025
O01749,C0039,P032,2025-02-20,11,0.15,986.24,856.13,130.11,Delivered,2,February,2025
O01750,C0192,P015,2025-08-30,15,0.15,1027.65,705.45,322.2,Delivered,8,August,2025
O01751,C0267,P012,2025-10-21,2,0.05,291.59,181.2,110.39,Delivered,10,October,2025
O01752,C0147,P033,2025-02-20,6,0.05,3142.64,2013.72,1128.92,Delivered,2,February,2025
O01753,C0127,P045,2025-09-23,6,0.0,3286.44,2227.14,1059.3,Delivered,9,September,2025
O01754,C0046,P014,2025-04-30,14,0.1,3864.17,3518.9,345.27,Delivered,4,April,2025
O01755,C0045,P008,2025-07-19,3,0.1,256.96,221.43,35.53,Delivered,7,July,2025
O01756,C0001,P008,2025-09-05,12,0.1,1027.84,885.72,142.12,Delivered,9,September,2025
O01757,C0168,P027,2025-03-11,4,0.05,1213.42,800.12,413.3,Delivered,3,March,2025
O01758,C0108,P012,2025-12-07,12,0.2,1473.31,1087.2,386.11,Delivered,12,December,2025
O01759,C0019,P001,2025-02-26,13,0.0,3069.82,1871.87,1197.95,Delivered,2,February,2025
O01760,C0072,P043,2025-02-08,2,0.25,217.65,189.1,28.55,Delivered,2,February,2025
O01761,C0109,P040,2025-10-16,2,0.0,217.34,168.8,48.54,Delivered,10,October,2025
O01762,C0268,P042,2025-01-18,15,0.1,2363.98,1660.35,703.63,Delivered,1,January,2025
O01763,C0240,P011,2025-08-08,7,0.05,2670.31,1904.21,766.1,Delivered,8,August,2025
O01764,C0090,P039,2025-11-09,13,0.1,5553.17,4976.14,577.03,Delivered,11,November,2025
O01765,C0103,P043,2025-09-01,1,0.1,130.59,94.55,36.04,Cancelled,9,September,2025
O01766,C0250,P031,2025-12-18,7,0.1,4594.72,3045.98,1548.74,Cancelled,12,December,2025
O01767,C0008,P017,2025-10-31,14,0.1,1397.97,1149.82,248.15,Delivered,10,October,2025
O01768,C0153,P033,2025-10-25,12,0.15,5623.67,4027.44,1596.23,Delivered,10,October,2025
O01769,C0174,P032,2025-10-10,14,0.15,1255.21,1089.62,165.59,Delivered,10,October,2025
O01770,C0158,P029,2025-03-15,12,0.15,6392.24,5040.6,1351.64,Returned,3,March,2025
O01771,C0215,P021,2025-04-20,14,0.0,7598.5,5168.8,2429.7,Delivered,4,April,2025
O01772,C0177,P021,2025-06-29,1,0.1,488.48,369.2,119.28,Delivered,6,June,2025
O01773,C0175,P040,2025-02-01,14,0.1,1369.24,1181.6,187.64,Delivered,2,February,2025
O01774,C0146,P023,2025-08-22,6,0.05,2911.05,1887.84,1023.21,Delivered,8,August,2025
O01775,C0161,P006,2025-10-09,3,0.1,1039.01,722.19,316.82,Returned,10,October,2025
O01776,C0127,P022,2025-01-25,8,0.05,1707.34,1065.76,641.58,Delivered,1,January,2025
O01777,C0082,P050,2025-11-27,6,0.0,1726.14,1150.74,575.4,Delivered,11,November,2025
O01778,C0147,P038,2025-10-06,11,0.0,4821.08,2960.65,1860.43,Delivered,10,October,2025
O01779,C0239,P037,2025-08-14,2,0.0,944.04,679.96,264.08,Delivered,8,August,2025
O01780,C0084,P045,2025-02-26,8,0.15,3724.63,2969.52,755.11,Delivered,2,February,2025
O01781,C0113,P008,2025-06-29,5,0.15,404.47,369.05,35.42,Delivered,6,June,2025
O01782,C0225,P041,2025-08-20,8,0.25,3448.44,2903.92,544.52,Delivered,8,August,2025
O01783,C0243,P049,2025-12-09,8,0.15,4585.38,3182.48,1402.9,Delivered,12,December,2025
O01784,C0143,P035,2025-10-14,6,0.0,1014.84,612.12,402.72,Delivered,10,October,2025
O01785,C0041,P011,2025-03-05,2,0.2,642.48,544.06,98.42,Delivered,3,March,2025
O01786,C0258,P024,2025-08-20,8,0.2,2764.74,2784.8,-20.06,Delivered,8,August,2025
O01787,C0285,P049,2025-10-16,15,0.1,9103.32,5967.15,3136.17,Delivered,10,October,2025
O01788,C0105,P021,2025-08-01,15,0.1,7327.12,5538.0,1789.12,Delivered,8,August,2025
O01789,C0202,P002,2025-09-15,11,0.25,4105.12,3872.33,232.79,Delivered,9,September,2025
O01790,C0266,P040,2025-01-18,6,0.1,586.82,506.4,80.42,Delivered,1,January,2025
O01791,C0210,P019,2025-06-24,6,0.2,3479.71,2674.38,805.33,Delivered,6,June,2025
O01792,C0051,P039,2025-08-17,8,0.0,3797.04,3062.24,734.8,Delivered,8,August,2025
O01793,C0118,P028,2025-08-14,1,0.0,202.75,173.27,29.48,Delivered,8,August,2025
O01794,C0201,P017,2025-03-25,2,0.1,199.71,164.26,35.45,Delivered,3,March,2025
O01795,C0039,P006,2025-10-18,12,0.1,4156.06,2888.76,1267.3,Delivered,10,October,2025
O01796,C0028,P019,2025-09-03,12,0.15,7394.39,5348.76,2045.63,Returned,9,September,2025
O01797,C0259,P038,2025-04-20,9,0.25,2958.39,2422.35,536.04,Delivered,4,April,2025
O01798,C0084,P028,2025-09-11,11,0.05,2118.74,1905.97,212.77,Returned,9,September,2025
O01799,C0155,P002,2025-03-29,12,0.0,5971.08,4224.36,1746.72,Delivered,3,March,2025
O01800,C0117,P038,2025-03-13,8,0.15,2980.3,2153.2,827.1,Delivered,3,March,2025
O01801,C0002,P037,2025-01-30,12,0.1,5097.82,4079.76,1018.06,Delivered,1,January,2025
O01802,C0093,P004,2025-06-21,7,0.0,1624.49,1137.92,486.57,Delivered,6,June,2025
O01803,C0166,P022,2025-11-05,7,0.1,1415.3,932.54,482.76,Delivered,11,November,2025
O01804,C0296,P026,2025-12-09,5,0.15,1244.57,1127.1,117.47,Delivered,12,December,2025
O01805,C0258,P049,2025-06-26,2,0.15,1146.34,795.62,350.72,Delivered,6,June,2025
O01806,C0081,P043,2025-05-19,11,0.1,1436.49,1040.05,396.44,Delivered,5,May,2025
O01807,C0268,P036,2025-07-13,6,0.05,372.32,319.56,52.76,Delivered,7,July,2025
O01808,C0235,P013,2025-07-05,10,0.25,2623.88,2294.8,329.08,Delivered,7,July,2025
O01809,C0213,P032,2025-08-06,3,0.15,268.97,233.49,35.48,Delivered,8,August,2025
O01810,C0062,P017,2025-06-13,4,0.1,399.42,328.52,70.9,Delivered,6,June,2025
O01811,C0049,P041,2025-06-10,13,0.05,7098.04,4718.87,2379.17,Delivered,6,June,2025
O01812,C0127,P036,2025-01-13,10,0.15,555.22,532.6,22.62,Delivered,1,January,2025
O01813,C0223,P046,2025-10-23,12,0.0,4804.32,3692.52,1111.8,Delivered,10,October,2025
O01814,C0279,P019,2025-03-30,11,0.0,7974.34,4903.03,3071.31,Delivered,3,March,2025
O01815,C0294,P035,2025-11-20,2,0.1,304.45,204.04,100.41,Delivered,11,November,2025
O01816,C0284,P046,2025-02-11,14,0.05,5324.79,4307.94,1016.85,Delivered,2,February,2025
O01817,C0277,P040,2025-07-29,2,0.1,195.61,168.8,26.81,Delivered,7,July,2025
O01818,C0107,P028,2025-08-17,12,0.0,2433.0,2079.24,353.76,Cancelled,8,August,2025
O01819,C0146,P001,2025-12-16,8,0.15,1605.75,1151.92,453.83,Delivered,12,December,2025
O01820,C0099,P042,2025-10-02,8,0.05,1330.84,885.52,445.32,Delivered,10,October,2025
O01821,C0073,P018,2025-10-06,10,0.0,640.6,519.3,121.3,Delivered,10,October,2025
O01822,C0122,P048,2025-09-08,6,0.0,1340.82,1065.0,275.82,Delivered,9,September,2025
O01823,C0030,P040,2025-11-06,13,0.2,1130.17,1097.2,32.97,Delivered,11,November,2025
O01824,C0188,P033,2025-07-27,5,0.2,2205.36,1678.1,527.26,Delivered,7,July,2025
O01825,C0288,P012,2025-11-17,8,0.0,1227.76,724.8,502.96,Delivered,11,November,2025
O01826,C0195,P008,2025-05-20,4,0.15,323.58,295.24,28.34,Returned,5,May,2025
O01827,C0156,P024,2025-10-07,11,0.1,4276.7,3829.1,447.6,Delivered,10,October,2025
O01828,C0172,P016,2025-02-03,4,0.25,769.68,672.24,97.44,Delivered,2,February,2025
O01829,C0041,P050,2025-11-05,5,0.05,1366.53,958.95,407.58,Delivered,11,November,2025
O01830,C0063,P004,2025-01-18,1,0.15,197.26,162.56,34.7,Delivered,1,January,2025
O01831,C0023,P038,2025-02-26,1,0.0,438.28,269.15,169.13,Delivered,2,February,2025
O01832,C0075,P044,2025-04-22,2,0.05,282.17,189.62,92.55,Delivered,4,April,2025
O01833,C0048,P027,2025-01-05,14,0.25,3352.86,2800.42,552.44,Delivered,1,January,2025
O01834,C0160,P009,2025-07-01,8,0.1,3461.4,2276.08,1185.32,Delivered,7,July,2025
O01835,C0118,P047,2025-01-13,7,0.05,2232.34,1731.1,501.24,Delivered,1,January,2025
O01836,C0100,P016,2025-12-05,15,0.0,3848.4,2520.9,1327.5,Delivered,12,December,2025
O01837,C0167,P012,2025-10-12,15,0.15,1956.74,1359.0,597.74,Delivered,10,October,2025
O01838,C0290,P031,2025-09-16,10,0.1,6563.88,4351.4,2212.48,Cancelled,9,September,2025
O01839,C0156,P024,2025-03-31,9,0.05,3693.51,3132.9,560.61,Delivered,3,March,2025
O01840,C0007,P014,2025-04-14,5,0.25,1150.05,1256.75,-106.7,Delivered,4,April,2025
O01841,C0196,P045,2025-07-05,2,0.0,1095.48,742.38,353.1,Delivered,7,July,2025
O01842,C0056,P025,2025-09-07,7,0.05,2473.13,1947.05,526.08,Delivered,9,September,2025
O01843,C0193,P034,2025-09-12,15,0.2,6185.88,6356.85,-170.97,Delivered,9,September,2025
O01844,C0047,P003,2025-03-17,8,0.05,1092.88,835.92,256.96,Delivered,3,March,2025
O01845,C0148,P024,2025-04-18,12,0.05,4924.69,4177.2,747.49,Delivered,4,April,2025
O01846,C0275,P042,2025-06-05,7,0.1,1103.19,774.83,328.36,Cancelled,6,June,2025
O01847,C0157,P009,2025-03-23,14,0.15,5720.92,3983.14,1737.78,Delivered,3,March,2025
O01848,C0202,P026,2025-03-18,7,0.0,2049.88,1577.94,471.94,Delivered,3,March,2025
O01849,C0126,P020,2025-09-15,12,0.2,2367.07,1944.0,423.07,Delivered,9,September,2025
O01850,C0294,P040,2025-05-07,15,0.15,1385.54,1266.0,119.54,Delivered,5,May,2025
O01851,C0064,P010,2025-10-09,14,0.0,2853.62,2067.38,786.24,Delivered,10,October,2025
O01852,C0176,P019,2025-03-29,5,0.15,3081.0,2228.65,852.35,Delivered,3,March,2025
O01853,C0116,P003,2025-07-23,2,0.05,273.22,208.98,64.24,Delivered,7,July,2025
O01854,C0204,P024,2025-01-16,6,0.1,2332.75,2088.6,244.15,Cancelled,1,January,2025
O01855,C0031,P005,2025-05-31,4,0.15,931.26,823.24,108.02,Delivered,5,May,2025
O01856,C0113,P003,2025-09-11,10,0.25,1078.5,1044.9,33.6,Delivered,9,September,2025
O01857,C0067,P027,2025-07-07,2,0.0,638.64,400.06,238.58,Delivered,7,July,2025
O01858,C0075,P016,2025-11-25,12,0.1,2770.85,2016.72,754.13,Delivered,11,November,2025
O01859,C0045,P049,2025-02-01,9,0.1,5461.99,3580.29,1881.7,Delivered,2,February,2025
O01860,C0260,P015,2025-09-28,7,0.05,535.99,329.21,206.78,Cancelled,9,September,2025
O01861,C0154,P035,2025-01-05,6,0.05,964.1,612.12,351.98,Delivered,1,January,2025
O01862,C0155,P012,2025-11-26,12,0.0,1841.64,1087.2,754.44,Delivered,11,November,2025
O01863,C0234,P041,2025-11-04,5,0.15,2442.64,1814.95,627.69,Delivered,11,November,2025
O01864,C0051,P044,2025-11-29,3,0.1,400.98,284.43,116.55,Delivered,11,November,2025
O01865,C0262,P026,2025-06-18,12,0.0,3514.08,2705.04,809.04,Delivered,6,June,2025
O01866,C0125,P047,2025-06-30,15,0.15,4280.05,3709.5,570.55,Delivered,6,June,2025
O01867,C0245,P034,2025-06-27,15,0.15,6572.5,6356.85,215.65,Delivered,6,June,2025
O01868,C0030,P023,2025-05-23,10,0.1,4596.39,3146.4,1449.99,Delivered,5,May,2025
O01869,C0122,P031,2025-12-28,10,0.05,6928.54,4351.4,2577.14,Delivered,12,December,2025
O01870,C0125,P050,2025-09-05,4,0.1,1035.68,767.16,268.52,Delivered,9,September,2025
O01871,C0037,P020,2025-05-07,3,0.05,702.72,486.0,216.72,Delivered,5,May,2025
O01872,C0170,P012,2025-09-20,12,0.0,1841.64,1087.2,754.44,Delivered,9,September,2025
O01873,C0124,P023,2025-02-09,11,0.15,4775.14,3461.04,1314.1,Delivered,2,February,2025
O01874,C0035,P004,2025-12-21,8,0.0,1856.56,1300.48,556.08,Delivered,12,December,2025
O01875,C0087,P023,2025-09-12,3,0.0,1532.13,943.92,588.21,Delivered,9,September,2025
O01876,C0134,P048,2025-05-23,7,0.0,1564.29,1242.5,321.79,Delivered,5,May,2025
O01877,C0196,P048,2025-08-28,7,0.0,1564.29,1242.5,321.79,Delivered,8,August,2025
O01878,C0274,P001,2025-08-16,7,0.0,1652.98,1007.93,645.05,Delivered,8,August,2025
O01879,C0201,P025,2025-12-07,13,0.25,3626.02,3615.95,10.07,Delivered,12,December,2025
O01880,C0285,P002,2025-07-17,7,0.05,3308.97,2464.21,844.76,Delivered,7,July,2025
O01881,C0077,P030,2025-03-06,14,0.0,8506.96,5292.14,3214.82,Delivered,3,March,2025
O01882,C0059,P003,2025-01-11,2,0.0,287.6,208.98,78.62,Delivered,1,January,2025
O01883,C0126,P021,2025-04-18,10,0.2,4342.0,3692.0,650.0,Delivered,4,April,2025
O01884,C0109,P025,2025-01-26,3,0.1,1004.13,834.45,169.68,Delivered,1,January,2025
O01885,C0224,P020,2025-05-31,10,0.05,2342.41,1620.0,722.41,Delivered,5,May,2025
O01886,C0278,P049,2025-08-09,9,0.2,4855.1,3580.29,1274.81,Delivered,8,August,2025
O01887,C0068,P022,2025-12-07,3,0.05,640.25,399.66,240.59,Delivered,12,December,2025
O01888,C0069,P021,2025-08-25,2,0.05,1031.22,738.4,292.82,Delivered,8,August,2025
O01889,C0165,P033,2025-08-25,9,0.0,4962.06,3020.58,1941.48,Cancelled,8,August,2025
O01890,C0162,P038,2025-08-07,13,0.05,5412.76,3498.95,1913.81,Delivered,8,August,2025
O01891,C0042,P015,2025-05-31,10,0.05,765.7,470.3,295.4,Cancelled,5,May,2025
O01892,C0109,P046,2025-05-03,9,0.15,3062.75,2769.39,293.36,Delivered,5,May,2025
O01893,C0051,P015,2025-05-24,4,0.05,306.28,188.12,118.16,Delivered,5,May,2025
O01894,C0250,P046,2025-07-08,14,0.1,5044.54,4307.94,736.6,Delivered,7,July,2025
O01895,C0021,P025,2025-09-12,12,0.0,4462.8,3337.8,1125.0,Delivered,9,September,2025
O01896,C0300,P021,2025-03-09,9,0.0,4884.75,3322.8,1561.95,Delivered,3,March,2025
O01897,C0139,P024,2025-04-14,3,0.1,1166.37,1044.3,122.07,Delivered,4,April,2025
O01898,C0092,P005,2025-12-02,7,0.2,1533.84,1440.67,93.17,Delivered,12,December,2025
O01899,C0280,P006,2025-06-08,7,0.05,2559.05,1685.11,873.94,Delivered,6,June,2025
O01900,C0125,P049,2025-11-05,15,0.15,8597.58,5967.15,2630.43,Delivered,11,November,2025
O01901,C0111,P043,2025-12-28,11,0.05,1516.29,1040.05,476.24,Delivered,12,December,2025
O01902,C0139,P048,2025-10-27,8,0.0,1787.76,1420.0,367.76,Delivered,10,October,2025
O01903,C0273,P044,2025-03-31,10,0.0,1485.1,948.1,537.0,Delivered,3,March,2025
O01904,C0099,P047,2025-12-23,15,0.05,4783.58,3709.5,1074.08,Delivered,12,December,2025
O01905,C0252,P023,2025-09-13,4,0.0,2042.84,1258.56,784.28,Delivered,9,September,2025
O01906,C0104,P004,2025-12-19,3,0.0,696.21,487.68,208.53,Returned,12,December,2025
O01907,C0214,P027,2025-08-08,3,0.15,814.27,600.09,214.18,Delivered,8,August,2025
O01908,C0249,P018,2025-01-09,15,0.0,960.9,778.95,181.95,Delivered,1,January,2025
O01909,C0152,P021,2025-01-12,12,0.1,5861.7,4430.4,1431.3,Delivered,1,January,2025
O01910,C0250,P028,2025-11-21,5,0.05,963.06,866.35,96.71,Cancelled,11,November,2025
O01911,C0275,P035,2025-09-01,11,0.1,1674.49,1122.22,552.27,Delivered,9,September,2025
O01912,C0165,P022,2025-07-01,15,0.1,3032.78,1998.3,1034.48,Delivered,7,July,2025
O01913,C0008,P040,2025-10-11,14,0.05,1445.31,1181.6,263.71,Delivered,10,October,2025
O01914,C0284,P023,2025-11-08,1,0.05,485.17,314.64,170.53,Delivered,11,November,2025
O01915,C0005,P003,2025-04-09,10,0.15,1222.3,1044.9,177.4,Delivered,4,April,2025
O01916,C0145,P040,2025-07-16,3,0.2,260.81,253.2,7.61,Delivered,7,July,2025
O01917,C0101,P050,2025-08-14,14,0.0,4027.66,2685.06,1342.6,Delivered,8,August,2025
O01918,C0164,P010,2025-11-29,6,0.0,1222.98,886.02,336.96,Returned,11,November,2025
O01919,C0147,P025,2025-04-13,3,0.2,892.56,834.45,58.11,Delivered,4,April,2025
O01920,C0064,P049,2025-04-16,5,0.05,3203.02,1989.05,1213.97,Delivered,4,April,2025
O01921,C0091,P008,2025-12-31,9,0.1,770.88,664.29,106.59,Delivered,12,December,2025
O01922,C0117,P011,2025-02-27,2,0.05,762.94,544.06,218.88,Delivered,2,February,2025
O01923,C0267,P005,2025-03-19,11,0.0,3012.9,2263.91,748.99,Delivered,3,March,2025
O01924,C0173,P045,2025-03-16,2,0.1,985.93,742.38,243.55,Delivered,3,March,2025
O01925,C0047,P037,2025-02-11,12,0.1,5097.82,4079.76,1018.06,Delivered,2,February,2025
O01926,C0140,P045,2025-11-20,6,0.0,3286.44,2227.14,1059.3,Delivered,11,November,2025
O01927,C0246,P038,2025-06-30,6,0.1,2366.71,1614.9,751.81,Delivered,6,June,2025
O01928,C0149,P029,2025-02-02,11,0.15,5859.55,4620.55,1239.0,Delivered,2,February,2025
O01929,C0246,P005,2025-03-12,11,0.1,2711.61,2263.91,447.7,Delivered,3,March,2025
O01930,C0005,P009,2025-02-25,8,0.0,3846.0,2276.08,1569.92,Delivered,2,February,2025
O01931,C0184,P048,2025-04-15,12,0.1,2413.48,2130.0,283.48,Delivered,4,April,2025
O01932,C0020,P002,2025-07-19,13,0.15,5498.37,4576.39,921.98,Delivered,7,July,2025
O01933,C0046,P001,2025-04-11,11,0.15,2207.91,1583.89,624.02,Delivered,4,April,2025
O01934,C0012,P040,2025-09-13,14,0.1,1369.24,1181.6,187.64,Delivered,9,September,2025
O01935,C0070,P030,2025-11-03,2,0.0,1215.28,756.02,459.26,Delivered,11,November,2025
O01936,C0017,P011,2025-03-15,9,0.15,3071.86,2448.27,623.59,Delivered,3,March,2025
O01937,C0147,P028,2025-06-20,15,0.15,2585.06,2599.05,-13.99,Delivered,6,June,2025
O01938,C0154,P044,2025-05-23,2,0.0,297.02,189.62,107.4,Delivered,5,May,2025
O01939,C0108,P012,2025-06-15,13,0.1,1795.6,1177.8,617.8,Delivered,6,June,2025
O01940,C0236,P039,2025-09-18,1,0.05,450.9,382.78,68.12,Delivered,9,September,2025
O01941,C0070,P026,2025-08-09,10,0.15,2489.14,2254.2,234.94,Returned,8,August,2025
O01942,C0183,P013,2025-03-24,2,0.0,699.7,458.96,240.74,Delivered,3,March,2025
O01943,C0250,P008,2025-07-01,12,0.1,1027.84,885.72,142.12,Delivered,7,July,2025
O01944,C0228,P028,2025-11-03,7,0.2,1135.4,1212.89,-77.49,Returned,11,November,2025
O01945,C0102,P030,2025-01-10,8,0.15,4131.95,3024.08,1107.87,Delivered,1,January,2025
O01946,C0075,P009,2025-01-04,5,0.2,1923.0,1422.55,500.45,Delivered,1,January,2025
O01947,C0216,P039,2025-12-17,6,0.25,2135.84,2296.68,-160.84,Delivered,12,December,2025
O01948,C0203,P031,2025-12-02,12,0.0,8751.84,5221.68,3530.16,Delivered,12,December,2025
O01949,C0192,P021,2025-10-19,1,0.1,488.48,369.2,119.28,Delivered,10,October,2025
O01950,C0249,P047,2025-10-08,15,0.1,4531.82,3709.5,822.32,Cancelled,10,October,2025
O01951,C0242,P034,2025-08-03,6,0.2,2474.35,2542.74,-68.39,Delivered,8,August,2025
O01952,C0179,P031,2025-04-08,12,0.05,8314.25,5221.68,3092.57,Delivered,4,April,2025
O01953,C0219,P025,2025-04-11,15,0.25,4183.88,4172.25,11.63,Delivered,4,April,2025
O01954,C0082,P012,2025-01-09,8,0.1,1104.98,724.8,380.18,Delivered,1,January,2025
O01955,C0092,P001,2025-03-02,13,0.15,2609.35,1871.87,737.48,Delivered,3,March,2025
O01956,C0175,P022,2025-11-05,3,0.0,673.95,399.66,274.29,Delivered,11,November,2025
O01957,C0239,P040,2025-05-26,11,0.0,1195.37,928.4,266.97,Delivered,5,May,2025
O01958,C0260,P037,2025-03-04,1,0.15,401.22,339.98,61.24,Delivered,3,March,2025
O01959,C0163,P047,2025-05-01,11,0.0,3692.59,2720.3,972.29,Cancelled,5,May,2025
O01960,C0048,P001,2025-08-14,4,0.15,802.88,575.96,226.92,Delivered,8,August,2025
O01961,C0116,P001,2025-04-15,1,0.0,236.14,143.99,92.15,Delivered,4,April,2025
O01962,C0225,P042,2025-09-17,14,0.15,2083.81,1549.66,534.15,Delivered,9,September,2025
O01963,C0147,P042,2025-12-15,8,0.05,1330.84,885.52,445.32,Delivered,12,December,2025
O01964,C0063,P021,2025-09-12,5,0.1,2442.38,1846.0,596.38,Delivered,9,September,2025
